id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,host_listing_count,availability_365
3032274,15444715,Kerstin,Brooklyn,Red Hook,40.67963752,-74.00879594,Entire home/apt,179,1,0,,,2,208
214227,1105513,Luciano,Manhattan,Upper East Side,40.7874147,-73.95305059,Private room,185,1,60,12/7/14,1.5,3,365
36133,142684,White,Brooklyn,Williamsburg,40.71535586,-73.96056808,Private room,125,2,89,11/11/14,2.2,2,365
4614189,9488139,Eric,Manhattan,Alphabet City,40.72600294,-73.9766181,Private room,130,1,0,,,2,362
298301,2339,Dimitri,Manhattan,Alphabet City,40.7238439,-73.98522223,Private room,120,3,16,12/6/14,0.5,2,309
1811051,7259456,Charles,Brooklyn,Williamsburg,40.72109305,-73.95454102,Entire home/apt,159,1,5,10/4/14,0.3,1,360
2794100,14291958,Yiming,Brooklyn,Williamsburg,40.71058582,-73.95573005,Private room,60,5,3,9/6/14,0.4,1,237
3163391,12485958,Jennifer,Queens,Astoria,40.7697439,-73.93314356,Entire home/apt,125,1,4,10/1/14,0.7,1,322
386744,1935291,Cristina,Manhattan,Upper East Side,40.76849827,-73.96033535,Private room,125,3,36,10/24/14,1.1,2,327
4235906,21981864,Robyn,Manhattan,Murray Hill,40.74908274,-73.97919045,Entire home/apt,175,10,0,,,1,365
4629130,23339555,Martha,Queens,Astoria,40.75588187,-73.91832379,Private room,65,1,0,,,1,294
4760207,24561882,Todd,Manhattan,Alphabet City,40.72818328,-73.97945594,Private room,125,2,0,,,1,1
1936753,10020378,Daniele,Brooklyn,Williamsburg,40.71549125,-73.95991507,Private room,65,1,2,1/4/14,0.2,1,363
2219962,11325427,Brad,Manhattan,Lower East Side,40.72093346,-73.98908071,Entire home/apt,250,2,1,12/20/14,1,1,114
640255,181689,Juliette,Manhattan,Chelsea,40.73921937,-74.0022434,Entire home/apt,200,3,23,12/10/14,1,1,197
35720,153494,Amikole,Manhattan,Lower East Side,40.71896448,-73.98489464,Entire home/apt,225,1,12,8/15/14,0.2,2,297
662298,3342114,Jami,Manhattan,Upper East Side,40.76433298,-73.96782788,Entire home/apt,279,2,13,12/26/14,0.5,1,321
2761766,2155360,Evan,Brooklyn,Park Slope,40.66587333,-73.97880693,Entire home/apt,199,6,0,,,1,258
771356,3123908,Yvonne,Brooklyn,Williamsburg,40.71328424,-73.9667833,Entire home/apt,140,7,5,11/11/14,0.2,1,344
288930,1501240,Dave,Queens,Astoria,40.76887791,-73.92542963,Entire home/apt,125,7,4,4/24/14,0.1,1,363
944292,5111513,"Jamie H Mmmm
 H/ Cnbj,
 X
N J Hi 'M B Byteoh",Manhattan,Chelsea,40.74678455,-73.99376823,Entire home/apt,130,14,12,11/16/14,0.6,1,271
1260845,6865059,Hannah,Brooklyn,Williamsburg,40.71187919,-73.96144139,Private room,95,3,5,8/8/14,0.3,1,336
2671926,13561388,Sara,Manhattan,Upper West Side,40.79598514,-73.96189301,Private room,99,1,10,12/17/14,2.4,1,38
3590411,417100,Tara,Manhattan,Lower East Side,40.7177905,-73.9910142,Entire home/apt,164,3,2,12/21/14,0.7,2,277
616659,3055922,Katie And Mike,Manhattan,Upper East Side,40.77261515,-73.94944971,Entire home/apt,145,3,41,12/9/14,1.5,1,365
4563717,23657438,Alan,Manhattan,Upper West Side,40.79001753,-73.97545733,Entire home/apt,150,3,2,12/24/14,2,1,351
2657860,8439039,Eliza,Manhattan,Upper East Side,40.77210295,-73.9535309,Entire home/apt,165,4,19,12/3/14,2.3,1,145
3167849,1172202,Funda,Queens,Astoria,40.76992495,-73.90708367,Private room,70,4,3,9/10/14,0.5,4,365
1892319,3416555,Anya,Manhattan,Chelsea,40.74793422,-74.0069144,Private room,130,1,10,12/16/14,0.8,1,365
2078722,9892067,Alex,Manhattan,Upper West Side,40.78645099,-73.97556179,Entire home/apt,200,1,1,1/1/14,0.1,1,358
3050396,15529666,Mohsin,Brooklyn,Williamsburg,40.71111497,-73.96323817,Entire home/apt,150,7,2,9/16/14,0.3,1,248
2115031,2991167,Ann-Marie,Brooklyn,Sunset Park,40.64592286,-74.01268646,Private room,80,1,5,11/1/14,0.4,1,365
3938187,17943678,Alex,Brooklyn,Williamsburg,40.70659759,-73.93784239,Private room,64,1,12,12/14/14,3.2,2,280
214455,1107015,Mariko,Brooklyn,Williamsburg,40.70880273,-73.95415966,Entire home/apt,130,25,11,7/28/14,0.3,1,0
4375912,22718974,Marcelo,Manhattan,Alphabet City,40.72804942,-73.97716955,Private room,120,1,0,,,1,365
1286933,6999596,Maria,Manhattan,Lower East Side,40.71918907,-73.98718649,Private room,125,1,11,12/1/14,1.2,1,365
26864,114590,Juan Pablo,Brooklyn,Williamsburg,40.72101179,-73.96120574,Private room,110,5,5,5/2/14,0.1,2,316
2526756,11496665,Busra,Brooklyn,Williamsburg,40.71688589,-73.95316961,Private room,80,3,2,6/21/14,0.2,1,209
289037,632334,Michael,Brooklyn,Carroll Gardens,40.68353135,-73.99140203,Entire home/apt,170,2,3,10/11/14,0.2,1,344
2246112,11443640,James,Manhattan,Upper East Side,40.78157804,-73.94808242,Entire home/apt,357,1,0,,,1,321
167482,789257,Barbara,Manhattan,Upper West Side,40.77886166,-73.98041688,Entire home/apt,190,1,70,12/29/14,1.7,1,346
2133563,4467917,Ms,Brooklyn,Carroll Gardens,40.68240222,-73.99161811,Entire home/apt,180,2,2,6/7/14,0.2,2,356
2466627,12532579,Cc,Manhattan,Upper East Side,40.77269844,-73.95280552,Private room,160,3,0,,,2,290
2255139,4239184,Justin,Brooklyn,Williamsburg,40.71521769,-73.96424355,Private room,155,1,0,,,1,320
607735,3011547,Wendy,Brooklyn,Boerum Hill,40.68465588,-73.98871289,Entire home/apt,200,2,21,9/25/14,0.8,3,359
2255148,11516219,Holly,Manhattan,Greenwich Village,40.73366336,-73.99976951,Entire home/apt,500,1,0,,,1,320
953951,4797813,Nicole,Manhattan,Greenwich Village,40.73257741,-73.99869191,Entire home/apt,249,1,11,12/14/14,0.5,1,182
2794413,14280664,Becca,Manhattan,Lower East Side,40.71692206,-73.99015179,Entire home/apt,200,1,7,11/3/14,0.9,1,365
2339110,4204562,Adam,Manhattan,Greenwich Village,40.72793781,-73.99973515,Entire home/apt,450,5,0,,,3,365
3477897,1351623,Jon,Manhattan,Upper West Side,40.7818757,-73.98290799,Entire home/apt,200,1,1,8/24/14,0.2,1,365
3065265,1216218,Saarah,Brooklyn,Clinton Hill,40.69122101,-73.96766916,Entire home/apt,100,7,3,8/21/14,0.6,1,206
435049,2161129,Camilla,Queens,Richmond Hill,40.70061377,-73.81777999,Private room,55,1,62,12/31/14,2,3,359
771520,3484734,JaimeLee,Brooklyn,Boerum Hill,40.68543812,-73.98504999,Entire home/apt,200,4,2,12/29/13,0.1,1,30
1106179,6070160,Nicole,Manhattan,Chelsea,40.75057011,-73.99498847,Entire home/apt,155,2,20,12/7/14,1.1,7,365
4015641,20733783,Mike & Kim,Manhattan,Greenwich Village,40.73007924,-74.00299495,Entire home/apt,130,2,3,12/28/14,1.6,1,293
1598012,3360223,Rosemary,Queens,Astoria,40.76792361,-73.92228262,Private room,59,2,33,12/18/14,2.1,1,0
4745564,17916892,Caglar,Manhattan,Upper East Side,40.78061623,-73.94915759,Private room,140,3,0,,,1,337
1478315,1834942,Tessa,Brooklyn,Clinton Hill,40.69332121,-73.96542947,Entire home/apt,125,3,7,10/1/14,0.4,1,326
4867631,5555793,Lindsay,Brooklyn,Carroll Gardens,40.67979532,-73.99538534,Entire home/apt,200,2,0,,,1,365
4579348,11656495,Saloni,Brooklyn,Boerum Hill,40.68475458,-73.99167541,Entire home/apt,300,3,0,,,1,24
1024949,3731161,Elena-Alexa,Manhattan,Upper East Side,40.77615227,-73.94257816,Private room,119,1,23,1/2/15,1.1,1,365
813474,452187,Nancy,Manhattan,Upper East Side,40.7627226,-73.9649932,Entire home/apt,275,2,3,12/15/14,1.4,2,309
4638222,3413952,Nazerine,Queens,Astoria,40.75889745,-73.91675664,Private room,150,1,0,,,2,365
369622,1863597,Nicole,Manhattan,Chelsea,40.7420179,-73.99561011,Entire home/apt,150,3,30,10/10/14,0.9,1,344
2124213,10833246,Chris,Manhattan,Upper West Side,40.77984416,-73.97854883,Private room,125,2,11,11/14/14,1.8,2,365
476805,332909,Elmyra,Manhattan,Upper East Side,40.76310469,-73.95914638,Entire home/apt,100,1,21,12/27/14,0.9,1,288
4624141,23950045,Sammy,Manhattan,Hudson Square,40.72822644,-74.00406883,Private room,74,1,3,12/31/14,3,1,363
3917367,20293260,Ruben,Manhattan,Alphabet City,40.72326735,-73.97714243,Entire home/apt,499,4,1,11/19/14,0.7,2,301
1090732,5993276,Alfred,Queens,Richmond Hill,40.70170088,-73.82315677,Shared room,103,1,0,,,1,364
2639521,9898029,Anthony,Brooklyn,East Flatbush,40.64942218,-73.92481888,Entire home/apt,37,2,9,10/28/14,1.2,2,360
4867749,4952537,Eric,Manhattan,Greenwich Village,40.72904038,-74.00116161,Entire home/apt,225,3,0,,,1,3
3772201,9011218,Sabina,Manhattan,Upper East Side,40.7637077,-73.95591449,Entire home/apt,130,1,6,10/1/14,1.2,1,197
4301862,22329627,Jamie,Queens,Long Island City,40.7446605,-73.95765212,Entire home/apt,300,1,0,,,1,60
1740603,1457309,Ursula,Manhattan,Upper West Side,40.77451254,-73.99034398,Entire home/apt,220,5,16,12/8/14,1.1,1,253
2008122,10335193,Whitney,Brooklyn,Park Slope,40.66927946,-73.98662463,Entire home/apt,150,1,3,8/1/14,0.2,1,311
509537,2510793,Kendyl,Manhattan,Upper East Side,40.77867098,-73.94353608,Entire home/apt,150,1,17,12/16/14,0.6,1,364
17037,66035,Anna,Manhattan,Alphabet City,40.72070497,-73.97847934,Entire home/apt,195,7,30,11/13/14,0.5,1,351
617036,3057531,Jeffrey,Brooklyn,Williamsburg,40.71125291,-73.96014661,Private room,200,3,1,8/28/12,0,1,365
4498861,23333957,Alexi,Manhattan,Upper East Side,40.77215968,-73.95733584,Entire home/apt,150,1,2,12/17/14,2,1,33
1984262,6474061,S'Otality,Manhattan,Greenwich Village,40.7280308,-74.00105159,Entire home/apt,295,5,2,9/25/14,0.3,1,365
3248048,16428935,Kyle,Brooklyn,Boerum Hill,40.6856878,-73.99169505,Entire home/apt,175,2,2,10/26/14,0.6,1,361
2008190,8481125,Thomas,Manhattan,Upper East Side,40.76273327,-73.95866475,Private room,120,1,5,12/3/14,0.7,2,365
1287317,7000853,Susanna,Queens,Ditmars / Steinway,40.78128771,-73.91286194,Entire home/apt,129,3,1,5/6/14,0.1,2,365
3224891,10364121,Obi,Manhattan,Upper West Side,40.77371435,-73.9879949,Private room,110,3,8,11/3/14,1.6,1,360
369831,1864198,Denise + Emmie,Brooklyn,Flatbush,40.6507929,-73.9640304,Private room,55,1,77,12/12/14,3.5,1,356
1075886,5919408,Zohar,Manhattan,Greenwich Village,40.73451839,-73.99212933,Entire home/apt,350,4,6,9/1/14,0.3,1,246
2051013,10511044,Maristela,Queens,Astoria,40.76582691,-73.91925288,Entire home/apt,98,1,0,,,1,364
4638368,24005659,Evan,Manhattan,Upper East Side,40.77247051,-73.95464396,Entire home/apt,250,1,0,,,1,365
3811896,19548901,Scott,Manhattan,Upper East Side,40.76482179,-73.96224267,Entire home/apt,294,1,2,9/22/14,0.5,1,357
1746125,4087416,Julian,Brooklyn,Williamsburg,40.71270712,-73.96186573,Private room,449,1,44,10/21/14,2.9,8,350
640691,3199395,Chris And Don,Brooklyn,Boerum Hill,40.68647868,-73.99256678,Private room,120,3,98,12/27/14,3.4,1,319
495651,2448090,Celeste,Manhattan,Little Italy,40.71991888,-73.9973181,Entire home/apt,145,3,69,12/22/14,2.2,1,329
1237067,6745000,Abigail,Manhattan,Upper West Side,40.77932028,-73.98184694,Entire home/apt,129,10,0,,,1,164
2255578,4244355,Hongzhe,Manhattan,Meatpacking District,40.74200969,-74.00465271,Entire home/apt,450,2,7,12/15/14,0.8,1,360
3821581,19658448,Noah,Queens,Astoria,40.7695481,-73.92103583,Entire home/apt,139,1,13,11/20/14,3,1,148
813793,4276374,Stephen,Manhattan,Lower East Side,40.71987692,-73.98639173,Entire home/apt,99,1,19,12/19/14,2.4,1,172
3369698,17000931,Meetra,Brooklyn,Gowanus,40.66878432,-73.99355046,Shared room,113,1,0,,,3,365
1810723,9486614,Roberto,Manhattan,Lower East Side,40.7188691,-73.98167236,Entire home/apt,198,1,15,8/12/14,1.4,1,277
1129595,111332,Susanna,Brooklyn,Williamsburg,40.71777639,-73.96148856,Private room,45,1,8,12/10/14,0.4,1,308
2574181,13180975,Jon,Manhattan,Upper East Side,40.76451892,-73.96054263,Private room,139,2,0,,,1,266
2875478,14697557,Brian,Brooklyn,Brooklyn Heights,40.69421453,-73.99187264,Entire home/apt,3500,1,0,,,1,227
3319065,4051512,Margaret,Brooklyn,Park Slope,40.66703557,-73.98858747,Entire home/apt,225,1,0,,,1,326
2744419,3296124,Oliver And Natasha,Brooklyn,Williamsburg,40.71417577,-73.96259119,Entire home/apt,165,4,2,8/31/14,0.2,1,299
83847,410094,Yvette,Manhattan,Alphabet City,40.72450677,-73.9809395,Entire home/apt,225,2,19,6/2/14,0.4,1,335
3852027,19863037,Luke,Brooklyn,Williamsburg,40.71459588,-73.955126,Private room,106,1,4,10/14/14,1.1,1,337
4483867,17088676,Lina,Manhattan,Upper East Side,40.77476133,-73.9529383,Entire home/apt,154,4,2,11/26/14,1.2,1,365
3819407,9784802,Tina,Manhattan,Upper West Side,40.77621909,-73.98040682,Entire home/apt,290,2,9,11/27/14,2.3,1,358
2148099,10964020,Wes,Queens,Astoria,40.75841548,-73.91477264,Entire home/apt,300,1,0,,,1,340
4409234,6517654,Erin,Manhattan,Upper West Side,40.79245652,-73.9718075,Entire home/apt,160,1,1,11/3/14,0.5,1,310
1106037,215570,Dirk,Brooklyn,Williamsburg,40.70982105,-73.96558583,Entire home/apt,145,2,11,9/23/14,0.6,1,343
4474797,5215951,Sam,Manhattan,Upper East Side,40.77223329,-73.94712775,Private room,129,1,1,11/24/14,0.8,2,364
4395490,10546136,Caitlin & Mike,Manhattan,Upper East Side,40.76580882,-73.95649996,Entire home/apt,150,1,1,12/15/14,1,1,12
1906717,5235889,Rachel,Manhattan,Lower East Side,40.7206547,-73.98866517,Entire home/apt,120,1,20,12/16/14,1.5,3,232
739361,3151620,Soha,Manhattan,Upper West Side,40.80223803,-73.96469404,Entire home/apt,200,7,4,10/19/13,0.2,2,365
4100275,4226784,Jeff,Manhattan,Upper East Side,40.76955445,-73.95260207,Entire home/apt,399,1,12,12/29/14,3.3,2,351
3611538,3125811,Margaret,Brooklyn,Clinton Hill,40.6830589,-73.96300813,Entire home/apt,150,1,2,10/10/14,0.4,1,199
640813,114590,Juan Pablo,Brooklyn,Williamsburg,40.7214066,-73.95828422,Entire home/apt,280,5,1,9/13/14,0.3,2,316
823501,4323493,John,Manhattan,Upper West Side,40.77644469,-73.97819377,Entire home/apt,190,5,6,7/7/13,0.3,1,273
4231458,10214527,Md,Manhattan,Lower East Side,40.72237644,-73.98734048,Entire home/apt,175,2,12,12/27/14,4.8,1,300
4090748,21217401,Yong,Manhattan,Upper East Side,40.76965275,-73.96258132,Entire home/apt,138,3,4,12/16/14,1.2,1,10
828796,4344588,Gabe And Jane,Brooklyn,Clinton Hill,40.68673376,-73.96252118,Entire home/apt,225,2,79,12/22/14,3.2,2,274
4868048,15442902,Akim,Brooklyn,Boerum Hill,40.683203,-73.98109029,Private room,60,1,0,,,1,0
4418429,6337944,Oren,Manhattan,Chelsea,40.7427041,-74.00006421,Entire home/apt,250,1,0,,,1,43
4244175,6005558,Alex,Brooklyn,Boerum Hill,40.68479249,-73.99072858,Private room,100,1,6,10/27/14,2.2,3,66
1492810,7978956,Scott,Manhattan,Chelsea,40.73929765,-73.99977202,Entire home/apt,225,2,20,12/14/14,1.2,1,365
3763098,19274392,Jorge,Manhattan,Meatpacking District,40.74132601,-74.00364091,Entire home/apt,205,1,12,12/29/14,2.9,1,152
2794911,14296790,Adrien,Brooklyn,Williamsburg,40.7206267,-73.9554807,Entire home/apt,275,3,3,10/5/14,0.5,1,232
3457749,17425218,Casey,Brooklyn,Williamsburg,40.70890533,-73.94244432,Private room,85,1,16,11/23/14,2.9,1,362
2386876,12122046,Omar,Queens,Corona,40.75833813,-73.86720575,Shared room,30,1,2,12/19/14,1.8,1,362
3903747,9107244,Aaron,Brooklyn,Williamsburg,40.70689293,-73.93809018,Private room,59,4,3,10/21/14,1,2,355
3720784,19002114,Emma,Manhattan,Lower East Side,40.71807533,-73.99194126,Private room,75,1,2,8/26/14,0.4,1,133
2023577,323517,Greg,Manhattan,Upper West Side,40.80034195,-73.96637603,Private room,110,1,5,10/9/14,0.4,2,365
4016173,9639040,Joey,Brooklyn,Park Slope,40.66722909,-73.98043342,Entire home/apt,124,7,6,12/23/14,1.7,1,364
509822,2511892,Holly,Brooklyn,Williamsburg,40.71468015,-73.94324594,Entire home/apt,100,6,6,5/22/14,0.2,1,338
692524,1098809,Michael,Manhattan,Chelsea,40.74109668,-73.99981333,Entire home/apt,225,2,81,12/17/14,2.9,5,304
2649068,13561853,Olivera,Queens,Sunnyside,40.7398892,-73.9226006,Private room,65,1,13,11/2/14,1.8,1,365
3709865,2107752,Anthony,Manhattan,Upper West Side,40.78973008,-73.9768498,Entire home/apt,185,1,0,,,1,134
3334307,8678128,Koseki,Manhattan,Lower East Side,40.72007201,-73.99032967,Entire home/apt,150,1,22,12/16/14,3.4,1,331
2027775,9543102,Sam,Manhattan,Murray Hill,40.74827587,-73.97899512,Entire home/apt,280,3,0,,,1,365
1806651,3267818,Allison,Brooklyn,Williamsburg,40.70497519,-73.92868164,Entire home/apt,119,3,1,1/2/14,0.1,1,318
1282365,6976835,Ximena,Manhattan,Lower East Side,40.72268337,-73.98600856,Entire home/apt,200,5,11,12/15/14,0.7,1,364
2083577,2265258,Rachel,Manhattan,Chelsea,40.74560412,-73.99285827,Entire home/apt,130,4,0,,,1,112
3721102,575568,Eric,Manhattan,Chelsea,40.74322684,-73.99812749,Entire home/apt,300,2,0,,,1,148
4671552,10860081,Hillary,Brooklyn,Clinton Hill,40.68241159,-73.9635412,Entire home/apt,130,1,1,12/30/14,1,1,31
3131283,6824993,Macy,Queens,Astoria,40.75688388,-73.92654305,Entire home/apt,105,1,4,12/28/14,0.7,1,210
4090892,9426702,Ks,Manhattan,Battery Park City,40.71033977,-74.01674486,Entire home/apt,245,3,5,12/5/14,2,3,364
370336,249557,Emily,Manhattan,Alphabet City,40.72610928,-73.97774056,Entire home/apt,120,3,67,12/9/14,2,2,268
2115662,10786332,Shaun,Brooklyn,Clinton Hill,40.68851495,-73.96174395,Entire home/apt,299,1,5,9/24/14,0.6,1,364
2678954,11052004,Paul,Brooklyn,Williamsburg,40.71544795,-73.94998724,Private room,115,1,4,6/15/14,0.5,1,252
566839,2266575,Georgia,Brooklyn,Williamsburg,40.70666807,-73.95085227,Private room,75,1,70,12/15/14,2.3,2,82
4493658,1869421,David,Brooklyn,Williamsburg,40.71255827,-73.94188381,Entire home/apt,100,8,0,,,1,35
692575,3531122,Gleice,Queens,Astoria,40.7518795,-73.93821617,Entire home/apt,180,7,2,5/25/13,0.1,2,335
1623984,8593113,Salem,Brooklyn,Red Hook,40.67896296,-74.00968037,Private room,85,1,10,11/24/14,0.7,1,362
4549683,10991426,Matthieu,Manhattan,Murray Hill,40.7493819,-73.97791874,Entire home/apt,300,1,0,,,1,226
4821380,24827820,Shumshar,Brooklyn,Kensington,40.63763199,-73.96974268,Private room,35,1,1,12/19/14,1,1,354
1010785,3898812,Ahmed,Queens,Astoria,40.76295058,-73.92652338,Entire home/apt,120,1,15,10/12/14,0.7,1,365
4430784,23001925,Meagan,Brooklyn,Williamsburg,40.70922518,-73.96750948,Entire home/apt,190,1,0,,,1,53
1937084,10022174,Veedoola,Manhattan,Upper East Side,40.76974055,-73.94870641,Entire home/apt,135,1,14,12/23/14,1.4,1,163
3939266,20079549,Hyunsu,Manhattan,Murray Hill,40.74935095,-73.98152343,Private room,85,1,4,11/30/14,2.3,2,310
3721168,19006876,Ashley,Manhattan,Upper East Side,40.77349073,-73.94858329,Entire home/apt,75,5,4,11/24/14,1.7,1,2
3894387,6473652,Mollie,Manhattan,Upper East Side,40.78046314,-73.94784414,Entire home/apt,170,2,8,12/7/14,2.1,1,360
4040369,9830394,Vanessa,Brooklyn,Kensington,40.63568159,-73.97732706,Entire home/apt,120,5,5,11/3/14,1.3,3,249
378852,1902623,Glenn,Manhattan,Chelsea,40.74226291,-73.99917801,Entire home/apt,145,2,19,12/5/14,0.6,1,24
3819687,17820947,Peter,Manhattan,Chelsea,40.74333826,-73.99510898,Private room,85,5,6,12/16/14,2.1,2,302
3838375,177233,Lisa,Manhattan,Upper West Side,40.79903297,-73.96450953,Entire home/apt,299,5,2,12/2/14,0.5,1,26
1001648,5508877,Anna,Brooklyn,Williamsburg,40.7170511,-73.95913508,Private room,80,8,2,9/8/13,0.1,1,337
1820668,8425871,Ekene & Gibson.,Bronx,Mott Haven,40.80606424,-73.91527235,Private room,85,1,2,6/1/14,0.2,1,365
889295,3816303,Shannon,Queens,Astoria,40.77329461,-73.92577387,Private room,49,2,53,12/23/14,2.3,2,358
2008765,1134433,Gene,Manhattan,Upper East Side,40.76357082,-73.95690354,Entire home/apt,144,7,16,11/4/14,1.7,1,31
4868309,23636467,Drew,Manhattan,Chelsea,40.73777554,-73.99776672,Entire home/apt,195,1,0,,,1,365
289958,1454655,Ronaldo,Queens,Astoria,40.75295173,-73.93227732,Private room,80,2,5,9/9/14,0.2,2,310
4156597,20869217,Sarah,Manhattan,Upper West Side,40.79881524,-73.96479938,Entire home/apt,120,3,1,10/15/14,0.4,1,2
4362725,22645955,Micah,Manhattan,Upper West Side,40.79970267,-73.96120218,Private room,115,3,5,12/12/14,2.9,4,359
1165333,6321250,Michael,Manhattan,Upper East Side,40.7733876,-73.95203377,Entire home/apt,150,5,0,,,1,1
4868357,4871913,Rodrigo,Manhattan,Chelsea,40.73886353,-74.00018107,Entire home/apt,260,7,0,,,1,365
4624890,4951037,Carolina,Brooklyn,Clinton Hill,40.6878991,-73.96141528,Entire home/apt,150,2,0,,,2,362
299521,1543357,Anna,Brooklyn,Clinton Hill,40.68783804,-73.96263803,Entire home/apt,215,3,19,9/15/14,0.6,1,336
3361043,16443390,Alistair,Manhattan,Upper West Side,40.78874476,-73.97267218,Entire home/apt,145,7,2,8/26/14,0.4,1,174
4016405,6181053,Kelledy,Brooklyn,Flatbush,40.65312538,-73.96129466,Entire home/apt,80,3,1,12/1/14,0.9,2,14
3042547,8691754,Alex,Manhattan,Upper West Side,40.78633734,-73.9783866,Entire home/apt,140,5,5,11/19/14,0.8,1,114
2115424,1220358,Christine,Manhattan,Meatpacking District,40.73967753,-74.00340651,Entire home/apt,150,3,38,12/22/14,3.1,1,0
1984816,5360659,Kristin,Manhattan,Upper East Side,40.76726895,-73.95838528,Entire home/apt,239,1,35,12/16/14,2.6,3,300
2115891,2663102,Michael,Manhattan,Upper West Side,40.79404875,-73.97175277,Entire home/apt,300,2,1,10/24/14,0.4,1,266
1284189,6864300,Ted,Manhattan,Upper West Side,40.78424926,-73.97357936,Entire home/apt,175,3,12,11/30/14,0.7,1,232
3929669,622694,Shawn,Brooklyn,Greenpoint,40.72942148,-73.95291398,Entire home/apt,90,5,0,,,1,99
4549939,14588814,Dane,Manhattan,Chelsea,40.74778803,-73.98936684,Entire home/apt,175,1,0,,,1,353
4492345,23213330,Lester Raul,Queens,Astoria,40.77220217,-73.91544607,Private room,45,2,2,11/26/14,1,1,276
1282638,6978075,Christine,Manhattan,Alphabet City,40.72472453,-73.98144802,Private room,99,1,57,12/15/14,3.7,1,351
1132907,3965911,Tim,Manhattan,Greenwich Village,40.72854999,-74.00135799,Entire home/apt,150,2,13,11/30/14,0.7,1,6
2931940,14951748,Adam And Mac,Brooklyn,Williamsburg,40.71448431,-73.96343928,Private room,80,1,21,12/16/14,2.9,6,350
3028186,15424528,Jody,Manhattan,Washington Heights,40.84187911,-73.94217004,Entire home/apt,175,2,15,12/30/14,2.3,1,275
102995,178043,Chas,Manhattan,Upper West Side,40.7855823,-73.96960118,Entire home/apt,270,7,13,10/26/14,0.3,1,162
1919341,595256,Ally,Manhattan,Upper West Side,40.78563565,-73.97835571,Private room,138,1,11,9/10/14,0.8,2,316
3829069,4375511,Mary,Manhattan,Lower East Side,40.71753476,-73.98518889,Entire home/apt,175,1,4,11/29/14,0.9,1,338
4362837,22645955,Micah,Manhattan,Upper West Side,40.80012775,-73.96262789,Private room,100,2,9,12/24/14,5.6,4,329
1544982,1777729,Hachi,Manhattan,Alphabet City,40.7248887,-73.97936418,Entire home/apt,152,3,17,11/4/14,1.1,1,364
3712846,5899223,Lauren,Brooklyn,Flatbush,40.65491576,-73.95124832,Shared room,35,2,1,12/22/14,1,2,3
1886317,9813580,Andrew,Brooklyn,Flatbush,40.64604663,-73.95909616,Entire home/apt,100,1,0,,,1,365
4746597,2097225,Brooke,Brooklyn,Flatbush,40.65039768,-73.96073108,Private room,85,1,0,,,1,365
1511996,5853457,Stanley,Brooklyn,Sunset Park,40.64767198,-74.01329423,Private room,60,1,17,10/6/14,1,7,364
3712866,18269451,Aline,Brooklyn,Williamsburg,40.70911208,-73.95272425,Entire home/apt,130,1,2,8/18/14,0.4,1,134
2598767,2058754,Mervyn,Manhattan,Roosevelt Island,40.76230034,-73.95005418,Private room,89,1,6,10/19/14,0.7,2,365
1034371,5691892,Nadia,Manhattan,Upper West Side,40.77857345,-73.98481919,Private room,100,1,3,10/15/14,0.2,1,365
49943,228294,Peg & Stephen,Manhattan,Upper West Side,40.7744855,-73.97955672,Entire home/apt,265,1,45,11/3/14,0.9,1,365
3510929,130216,Maria,Brooklyn,Brooklyn Heights,40.69088292,-73.99415824,Entire home/apt,150,7,1,8/16/14,0.2,1,155
1806994,7571320,Anna,Manhattan,Greenwich Village,40.73042208,-74.00145377,Private room,89,1,40,11/20/14,2.8,3,363
605670,754464,Angly,Manhattan,Hell's Kitchen,40.75695196,-73.99550056,Private room,109,4,21,8/10/14,0.9,1,363
435087,1964249,Stina,Manhattan,Chinatown,40.72130602,-73.99674092,Entire home/apt,150,6,71,5/28/14,2.2,2,2
3576473,11610411,Vlad,Manhattan,Greenwich Village,40.72870668,-73.99930656,Private room,92,2,20,11/26/14,3.6,1,72
4015769,1033792,Dani,Brooklyn,Williamsburg,40.71273867,-73.94104941,Private room,75,1,2,12/29/14,0.6,1,365
1681306,8892133,Seymour,Manhattan,Lower East Side,40.71576882,-73.99078992,Entire home/apt,142,1,0,,,1,365
1479349,5464042,Nicole And Chris,Brooklyn,Williamsburg,40.7131602,-73.94786996,Private room,70,1,42,12/7/14,2.7,1,225
2738377,14011859,Ann,Brooklyn,Carroll Gardens,40.68138829,-73.99102346,Entire home/apt,295,14,0,,,1,245
4841703,24917109,Yogi,Brooklyn,Clinton Hill,40.68204478,-73.96064291,Entire home/apt,95,1,0,,,1,354
3907955,19711917,Amanda,Manhattan,Alphabet City,40.72806076,-73.97745318,Private room,100,1,1,11/2/14,0.5,1,364
3163809,15740860,Joe,Brooklyn,Williamsburg,40.70612183,-73.93696628,Private room,65,3,1,12/22/14,1,3,195
2154736,6354565,Joshua,Brooklyn,Williamsburg,40.71562266,-73.96183044,Private room,70,1,24,12/27/14,2.8,2,343
2265827,11570627,Paul&Marçal,Brooklyn,Williamsburg,40.70856584,-73.95338734,Private room,100,2,5,12/18/14,2.5,1,270
4803082,24744388,Tatyana,Manhattan,Chelsea,40.74322291,-73.999436,Entire home/apt,250,1,0,,,1,4
